0,1,2,3
135.401,200,200,200
91.6426,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
91.6385,200,200,200
