0,1,2,3,4,5,6,7
207.065,200,200,200,200,200,200,200
229.679,200,200,200,200,200,200,200
218.61,200,200,200,200,200,200,200
217.129,200,200,200,200,200,200,200
216.972,200,200,200,200,200,200,200
216.958,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
216.957,200,200,200,200,200,200,200
