0,1,2,3
160.873,200,200,200
117.258,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
117.254,200,200,200
