0,1,2,3,4,5,6,7
2.03706e+118,200,200,200,200,200,200,200
3.06177e+119,200,200,200,200,200,200,200
4.31623e+118,200,200,200,200,200,200,200
3.97055e+117,200,200,200,200,200,200,200
3.4322e+116,200,200,200,200,200,200,200
2.94892e+115,200,200,200,200,200,200,200
2.53529e+114,200,200,200,200,200,200,200
2.18249e+113,200,200,200,200,200,200,200
1.88133e+112,200,200,200,200,200,200,200
1.62398e+111,200,200,200,200,200,200,200
1.40379e+110,200,200,200,200,200,200,200
1.21518e+109,200,200,200,200,200,200,200
1.05343e+108,200,200,200,200,200,200,200
9.14554e+106,200,200,200,200,200,200,200
7.95164e+105,200,200,200,200,200,200,200
6.92404e+104,200,200,200,200,200,200,200
6.03847e+103,200,200,200,200,200,200,200
5.27436e+102,200,200,200,200,200,200,200
4.61422e+101,200,200,200,200,200,200,200
4.04318e+100,200,200,200,200,200,200,200
3.54858e+99,200,200,200,200,200,200,200
3.11965e+98,200,200,200,200,200,200,200
2.74718e+97,200,200,200,200,200,200,200
2.42331e+96,200,200,200,200,200,200,200
2.14134e+95,200,200,200,200,200,200,200
1.89553e+94,200,200,200,200,200,200,200
1.68094e+93,200,200,200,200,200,200,200
1.49337e+92,200,200,200,200,200,200,200
1.3292e+91,200,200,200,200,200,200,200
1.18531e+90,200,200,200,200,200,200,200
1.05903e+89,200,200,200,200,200,200,200
9.4805e+87,200,200,200,200,200,200,200
8.50394e+86,200,200,200,200,200,200,200
7.64344e+85,200,200,200,200,200,200,200
6.88421e+84,200,200,200,200,200,200,200
6.21343e+83,200,200,200,200,200,200,200
5.62003e+82,200,200,200,200,200,200,200
5.09441e+81,200,200,200,200,200,200,200
4.62823e+80,200,200,200,200,200,200,200
4.21426e+79,200,200,200,200,200,200,200
3.8462e+78,200,200,200,200,200,200,200
3.51858e+77,200,200,200,200,200,200,200
3.22663e+76,200,200,200,200,200,200,200
2.9662e+75,200,200,200,200,200,200,200
2.73364e+74,200,200,200,200,200,200,200
2.52582e+73,200,200,200,200,200,200,200
2.34022e+72,200,200,200,200,200,200,200
2.177e+71,200,200,200,200,200,200,200
2.05986e+70,200,200,200,200,200,200,200
2.24526e+69,200,200,200,200,200,200,200
5.31475e+68,200,200,200,200,200,200,200
3.70986e+68,200,200,200,200,200,200,200
3.55913e+68,200,200,200,200,200,200,200
3.54493e+68,200,200,200,200,200,200,200
3.54359e+68,200,200,200,200,200,200,200
3.54346e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
3.54345e+68,200,200,200,200,200,200,200
