0,1,2,3,4,5,6,7
8.9954e+51,200,200,200,200,200,200,200
9.51696e+52,200,200,200,200,200,200,200
1.28255e+52,200,200,200,200,200,200,200
1.43472e+51,200,200,200,200,200,200,200
1.58526e+50,200,200,200,200,200,200,200
1.75846e+49,200,200,200,200,200,200,200
1.96076e+48,200,200,200,200,200,200,200
2.19821e+47,200,200,200,200,200,200,200
2.47822e+46,200,200,200,200,200,200,200
2.81e+45,200,200,200,200,200,200,200
3.20516e+44,200,200,200,200,200,200,200
3.67834e+43,200,200,200,200,200,200,200
4.24816e+42,200,200,200,200,200,200,200
4.93847e+41,200,200,200,200,200,200,200
5.78001e+40,200,200,200,200,200,200,200
6.8127e+39,200,200,200,200,200,200,200
8.08881e+38,200,200,200,200,200,200,200
9.67731e+37,200,200,200,200,200,200,200
1.16701e+37,200,200,200,200,200,200,200
1.41911e+36,200,200,200,200,200,200,200
1.7414e+35,200,200,200,200,200,200,200
2.16317e+34,200,200,200,200,200,200,200
2.77971e+33,200,200,200,200,200,200,200
4.27014e+32,200,200,200,200,200,200,200
1.30426e+32,200,200,200,200,200,200,200
9.2634e+31,200,200,200,200,200,200,200
8.77629e+31,200,200,200,200,200,200,200
8.71272e+31,200,200,200,200,200,200,200
8.70431e+31,200,200,200,200,200,200,200
8.70318e+31,200,200,200,200,200,200,200
8.70303e+31,200,200,200,200,200,200,200
8.70301e+31,200,200,200,200,200,200,200
8.70301e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
8.703e+31,200,200,200,200,200,200,200
