0,1,2,3,4,5,6,7
1.75415e+122,200,200,200,200,200,200,200
2.6722e+123,200,200,200,200,200,200,200
3.82524e+122,200,200,200,200,200,200,200
3.50942e+121,200,200,200,200,200,200,200
3.01299e+120,200,200,200,200,200,200,200
2.56931e+119,200,200,200,200,200,200,200
2.19199e+118,200,200,200,200,200,200,200
1.8723e+117,200,200,200,200,200,200,200
1.60126e+116,200,200,200,200,200,200,200
1.37121e+115,200,200,200,200,200,200,200
1.17575e+114,200,200,200,200,200,200,200
1.00949e+113,200,200,200,200,200,200,200
8.67895e+111,200,200,200,200,200,200,200
7.47181e+110,200,200,200,200,200,200,200
6.44147e+109,200,200,200,200,200,200,200
5.56099e+108,200,200,200,200,200,200,200
4.8077e+107,200,200,200,200,200,200,200
4.16245e+106,200,200,200,200,200,200,200
3.60909e+105,200,200,200,200,200,200,200
3.13396e+104,200,200,200,200,200,200,200
2.72549e+103,200,200,200,200,200,200,200
2.3739e+102,200,200,200,200,200,200,200
2.07089e+101,200,200,200,200,200,200,200
1.80942e+100,200,200,200,200,200,200,200
1.5835e+99,200,200,200,200,200,200,200
1.38806e+98,200,200,200,200,200,200,200
1.21877e+97,200,200,200,200,200,200,200
1.07193e+96,200,200,200,200,200,200,200
9.44396e+94,200,200,200,200,200,200,200
8.33491e+93,200,200,200,200,200,200,200
7.36917e+92,200,200,200,200,200,200,200
6.52709e+91,200,200,200,200,200,200,200
5.79185e+90,200,200,200,200,200,200,200
5.14904e+89,200,200,200,200,200,200,200
4.58629e+88,200,200,200,200,200,200,200
4.09295e+87,200,200,200,200,200,200,200
3.65987e+86,200,200,200,200,200,200,200
3.2792e+85,200,200,200,200,200,200,200
2.94412e+84,200,200,200,200,200,200,200
2.6488e+83,200,200,200,200,200,200,200
2.38815e+82,200,200,200,200,200,200,200
2.15782e+81,200,200,200,200,200,200,200
1.95401e+80,200,200,200,200,200,200,200
1.77343e+79,200,200,200,200,200,200,200
1.61324e+78,200,200,200,200,200,200,200
1.47095e+77,200,200,200,200,200,200,200
1.34444e+76,200,200,200,200,200,200,200
1.23184e+75,200,200,200,200,200,200,200
1.13191e+74,200,200,200,200,200,200,200
1.04686e+73,200,200,200,200,200,200,200
1.01181e+72,200,200,200,200,200,200,200
1.38941e+71,200,200,200,200,200,200,200
5.816e+70,200,200,200,200,200,200,200
5.06637e+70,200,200,200,200,200,200,200
4.99661e+70,200,200,200,200,200,200,200
4.9901e+70,200,200,200,200,200,200,200
4.98949e+70,200,200,200,200,200,200,200
4.98944e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
4.98943e+70,200,200,200,200,200,200,200
