0,1,2,3
171.546,200,200,200
130.475,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
130.471,200,200,200
