0,1,2,3,4,5,6,7
5.12983e+110,200,200,200,200,200,200,200
7.50197e+111,200,200,200,200,200,200,200
1.03061e+111,200,200,200,200,200,200,200
9.55011e+109,200,200,200,200,200,200,200
8.37797e+108,200,200,200,200,200,200,200
7.31476e+107,200,200,200,200,200,200,200
6.39258e+106,200,200,200,200,200,200,200
5.59505e+105,200,200,200,200,200,200,200
4.90467e+104,200,200,200,200,200,200,200
4.30631e+103,200,200,200,200,200,200,200
3.78704e+102,200,200,200,200,200,200,200
3.33584e+101,200,200,200,200,200,200,200
2.94329e+100,200,200,200,200,200,200,200
2.60131e+99,200,200,200,200,200,200,200
2.30301e+98,200,200,200,200,200,200,200
2.04247e+97,200,200,200,200,200,200,200
1.81461e+96,200,200,200,200,200,200,200
1.61507e+95,200,200,200,200,200,200,200
1.4401e+94,200,200,200,200,200,200,200
1.28647e+93,200,200,200,200,200,200,200
1.1514e+92,200,200,200,200,200,200,200
1.03249e+91,200,200,200,200,200,200,200
9.27673e+89,200,200,200,200,200,200,200
8.35149e+88,200,200,200,200,200,200,200
7.53373e+87,200,200,200,200,200,200,200
6.81002e+86,200,200,200,200,200,200,200
6.16871e+85,200,200,200,200,200,200,200
5.59971e+84,200,200,200,200,200,200,200
5.09422e+83,200,200,200,200,200,200,200
4.64461e+82,200,200,200,200,200,200,200
4.24422e+81,200,200,200,200,200,200,200
3.88724e+80,200,200,200,200,200,200,200
3.56862e+79,200,200,200,200,200,200,200
3.28393e+78,200,200,200,200,200,200,200
3.0293e+77,200,200,200,200,200,200,200
2.80135e+76,200,200,200,200,200,200,200
2.59711e+75,200,200,200,200,200,200,200
2.41399e+74,200,200,200,200,200,200,200
2.24971e+73,200,200,200,200,200,200,200
2.10227e+72,200,200,200,200,200,200,200
1.96991e+71,200,200,200,200,200,200,200
1.85109e+70,200,200,200,200,200,200,200
1.74447e+69,200,200,200,200,200,200,200
1.64905e+68,200,200,200,200,200,200,200
1.5656e+67,200,200,200,200,200,200,200
1.51132e+66,200,200,200,200,200,200,200
1.6665e+65,200,200,200,200,200,200,200
3.84147e+64,200,200,200,200,200,200,200
2.61457e+64,200,200,200,200,200,200,200
2.4968e+64,200,200,200,200,200,200,200
2.48545e+64,200,200,200,200,200,200,200
2.48436e+64,200,200,200,200,200,200,200
2.48425e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
2.48424e+64,200,200,200,200,200,200,200
