0,1,2,3,4,5,6,7
1.00611e+09,200,200,200,200,200,200,200
4.60226e+09,200,200,200,200,200,200,200
1.14418e+09,200,200,200,200,200,200,200
2.8764e+08,200,200,200,200,200,200,200
8.17791e+07,200,200,200,200,200,200,200
3.01666e+07,200,200,200,200,200,200,200
1.66225e+07,200,200,200,200,200,200,200
1.29136e+07,200,200,200,200,200,200,200
1.1862e+07,200,200,200,200,200,200,200
1.15567e+07,200,200,200,200,200,200,200
1.14671e+07,200,200,200,200,200,200,200
1.14409e+07,200,200,200,200,200,200,200
1.14333e+07,200,200,200,200,200,200,200
1.14311e+07,200,200,200,200,200,200,200
1.14305e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
1.14303e+07,200,200,200,200,200,200,200
