0,1,2,3,4,5,6,7
3.3233e+152,200,200,200,200,200,200,200
5.53718e+153,200,200,200,200,200,200,200
9.37419e+152,200,200,200,200,200,200,200
8.62207e+151,200,200,200,200,200,200,200
7.13554e+150,200,200,200,200,200,200,200
5.82485e+149,200,200,200,200,200,200,200
4.75069e+148,200,200,200,200,200,200,200
3.87683e+147,200,200,200,200,200,200,200
3.16599e+146,200,200,200,200,200,200,200
2.58739e+145,200,200,200,200,200,200,200
2.11611e+144,200,200,200,200,200,200,200
1.73199e+143,200,200,200,200,200,200,200
1.41868e+142,200,200,200,200,200,200,200
1.16296e+141,200,200,200,200,200,200,200
9.54079e+139,200,200,200,200,200,200,200
7.83343e+138,200,200,200,200,200,200,200
6.43681e+137,200,200,200,200,200,200,200
5.29354e+136,200,200,200,200,200,200,200
4.35696e+135,200,200,200,200,200,200,200
3.5891e+134,200,200,200,200,200,200,200
2.9591e+133,200,200,200,200,200,200,200
2.4418e+132,200,200,200,200,200,200,200
2.0167e+131,200,200,200,200,200,200,200
1.66709e+130,200,200,200,200,200,200,200
1.37933e+129,200,200,200,200,200,200,200
1.14229e+128,200,200,200,200,200,200,200
9.4686e+126,200,200,200,200,200,200,200
7.85605e+125,200,200,200,200,200,200,200
6.52435e+124,200,200,200,200,200,200,200
5.42364e+123,200,200,200,200,200,200,200
4.51306e+122,200,200,200,200,200,200,200
3.75909e+121,200,200,200,200,200,200,200
3.13425e+120,200,200,200,200,200,200,200
2.61596e+119,200,200,200,200,200,200,200
2.18564e+118,200,200,200,200,200,200,200
1.82804e+117,200,200,200,200,200,200,200
1.53058e+116,200,200,200,200,200,200,200
1.28292e+115,200,200,200,200,200,200,200
1.07652e+114,200,200,200,200,200,200,200
9.04344e+112,200,200,200,200,200,200,200
7.60567e+111,200,200,200,200,200,200,200
6.40387e+110,200,200,200,200,200,200,200
5.3983e+109,200,200,200,200,200,200,200
4.55606e+108,200,200,200,200,200,200,200
3.84987e+107,200,200,200,200,200,200,200
3.25715e+106,200,200,200,200,200,200,200
2.75912e+105,200,200,200,200,200,200,200
2.34021e+104,200,200,200,200,200,200,200
1.98746e+103,200,200,200,200,200,200,200
1.6901e+102,200,200,200,200,200,200,200
1.43914e+101,200,200,200,200,200,200,200
1.22711e+100,200,200,200,200,200,200,200
1.04776e+99,200,200,200,200,200,200,200
8.95874e+97,200,200,200,200,200,200,200
7.67099e+96,200,200,200,200,200,200,200
6.57787e+95,200,200,200,200,200,200,200
5.64884e+94,200,200,200,200,200,200,200
4.85831e+93,200,200,200,200,200,200,200
4.1848e+92,200,200,200,200,200,200,200
3.6104e+91,200,200,200,200,200,200,200
3.12103e+90,200,200,200,200,200,200,200
2.71489e+89,200,200,200,200,200,200,200
2.49085e+88,200,200,200,200,200,200,200
3.53597e+87,200,200,200,200,200,200,200
1.6804e+87,200,200,200,200,200,200,200
1.51902e+87,200,200,200,200,200,200,200
1.50496e+87,200,200,200,200,200,200,200
1.50374e+87,200,200,200,200,200,200,200
1.50363e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
1.50362e+87,200,200,200,200,200,200,200
