0,1,2,3,4,5,6,7
2.27969e+23,200,200,200,200,200,200,200
1.67819e+24,200,200,200,200,200,200,200
2.79622e+23,200,200,200,200,200,200,200
4.25117e+22,200,200,200,200,200,200,200
6.51783e+21,200,200,200,200,200,200,200
1.01469e+21,200,200,200,200,200,200,200
1.6063e+20,200,200,200,200,200,200,200
2.5897e+19,200,200,200,200,200,200,200
4.26204e+18,200,200,200,200,200,200,200
7.2027e+17,200,200,200,200,200,200,200
1.2798e+17,200,200,200,200,200,200,200
2.65431e+16,200,200,200,200,200,200,200
8.69303e+15,200,200,200,200,200,200,200
5.45163e+15,200,200,200,200,200,200,200
4.84087e+15,200,200,200,200,200,200,200
4.72068e+15,200,200,200,200,200,200,200
4.6958e+15,200,200,200,200,200,200,200
4.69036e+15,200,200,200,200,200,200,200
4.6891e+15,200,200,200,200,200,200,200
4.68879e+15,200,200,200,200,200,200,200
4.68871e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
4.68869e+15,200,200,200,200,200,200,200
