0,1,2,3,4,5,6,7
3.90061e+66,200,200,200,200,200,200,200
4.59909e+67,200,200,200,200,200,200,200
6.0114e+66,200,200,200,200,200,200,200
6.2259e+65,200,200,200,200,200,200,200
6.31264e+64,200,200,200,200,200,200,200
6.41051e+63,200,200,200,200,200,200,200
6.53283e+62,200,200,200,200,200,200,200
6.68232e+61,200,200,200,200,200,200,200
6.86133e+60,200,200,200,200,200,200,200
7.07268e+59,200,200,200,200,200,200,200
7.31971e+58,200,200,200,200,200,200,200
7.6064e+57,200,200,200,200,200,200,200
7.9375e+56,200,200,200,200,200,200,200
8.31867e+55,200,200,200,200,200,200,200
8.75662e+54,200,200,200,200,200,200,200
9.25941e+53,200,200,200,200,200,200,200
9.83664e+52,200,200,200,200,200,200,200
1.04999e+52,200,200,200,200,200,200,200
1.1263e+51,200,200,200,200,200,200,200
1.21428e+50,200,200,200,200,200,200,200
1.31597e+49,200,200,200,200,200,200,200
1.43387e+48,200,200,200,200,200,200,200
1.57102e+47,200,200,200,200,200,200,200
1.73119e+46,200,200,200,200,200,200,200
1.91906e+45,200,200,200,200,200,200,200
2.14055e+44,200,200,200,200,200,200,200
2.4039e+43,200,200,200,200,200,200,200
2.72756e+42,200,200,200,200,200,200,200
3.21524e+41,200,200,200,200,200,200,200
4.80114e+40,200,200,200,200,200,200,200
1.66954e+40,200,200,200,200,200,200,200
1.30829e+40,200,200,200,200,200,200,200
1.26629e+40,200,200,200,200,200,200,200
1.26136e+40,200,200,200,200,200,200,200
1.26078e+40,200,200,200,200,200,200,200
1.26071e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
1.2607e+40,200,200,200,200,200,200,200
