0,1,2,3
189.417,200,200,200
160.225,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
160.222,200,200,200
