0,1,2,3
132.883,200,200,200
89.4114,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
89.4074,200,200,200
