0,1,2,3
187.559,200,200,200
156.324,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
156.321,200,200,200
