0,1,2,3
202.388,200,200,200
200.071,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.026,200,200,200
200.045,200,200,200
202.44,200,200,200
