0,1,2,3,4,5,6,7
2.9477e+41,200,200,200,200,200,200,200
2.82159e+42,200,200,200,200,200,200,200
3.97933e+41,200,200,200,200,200,200,200
4.81451e+40,200,200,200,200,200,200,200
5.7903e+39,200,200,200,200,200,200,200
7.00742e+38,200,200,200,200,200,200,200
8.54196e+37,200,200,200,200,200,200,200
1.04914e+37,200,200,200,200,200,200,200
1.2987e+36,200,200,200,200,200,200,200
1.62077e+35,200,200,200,200,200,200,200
2.03996e+34,200,200,200,200,200,200,200
2.59041e+33,200,200,200,200,200,200,200
3.32004e+32,200,200,200,200,200,200,200
4.29678e+31,200,200,200,200,200,200,200
5.61819e+30,200,200,200,200,200,200,200
7.42664e+29,200,200,200,200,200,200,200
9.93867e+28,200,200,200,200,200,200,200
1.3546e+28,200,200,200,200,200,200,200
1.95232e+27,200,200,200,200,200,200,200
3.66123e+26,200,200,200,200,200,200,200
1.46062e+26,200,200,200,200,200,200,200
1.15064e+26,200,200,200,200,200,200,200
1.10624e+26,200,200,200,200,200,200,200
1.09976e+26,200,200,200,200,200,200,200
1.09879e+26,200,200,200,200,200,200,200
1.09864e+26,200,200,200,200,200,200,200
1.09862e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
1.09861e+26,200,200,200,200,200,200,200
