0,1,2,3
185.605,200,200,200
152.518,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
152.515,200,200,200
