0,1,2,3
210.228,200,200,200
201.383,200,200,200
200.549,200,200,200
200.529,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.528,200,200,200
200.537,200,200,200
200.902,200,200,200
211.249,200,200,200
