0,1,2,3
140.473,200,200,200
96.2734,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
96.2693,200,200,200
